time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.580000000000002,-0.33739682974351026,-4.702188351481801,16.520092934691792,5.792116723937019,0.08751072892248146,0.0,-0.7280363880468034,-6.026988455951012,3.579802101689472,-0.2878108238422643,0.07975117574350511,0.0,448.6051211704164,448.8543861997603,451.2440597314141,447.7404027230511
2.640000000000002,-0.38250089689906147,-5.071887948746215,16.73107255476489,5.775341860249766,0.09217462080559002,0.0,-0.7757675879972475,-6.297515364022478,3.451614062218211,-0.2668253087952757,0.07335375932523786,0.0,422.56980124875196,422.02297629742463,422.07886858138994,423.8024099057066
2.700000000000002,-0.43064700298371367,-5.458644309774672,16.935165489358948,5.759681455318958,0.09621165832175826,0.0,-0.8294010921765937,-6.5954444428483265,3.350009864827351,-0.25138057891940746,0.050980366491061684,0.0,435.8846326780021,434.0138119037764,436.01263346117577,437.2311528362485
2.760000000000002,-0.48214787103647994,-5.863929612712711,17.13361931903634,5.744693939718388,0.09912687616572757,0.0,-0.8874778996157935,-6.915062168521728,3.263466949072096,-0.2467962871253855,0.043311845156905296,0.0,444.8499657194658,444.22288051705556,445.43184907071685,445.7442866625181
2.820000000000002,-0.5371449607310637,-6.288476297388299,17.326353005551322,5.730129313615027,0.10133207514023379,0.0,-0.9458896301757352,-7.237456256228422,3.159350819809457,-0.2356832839697367,0.018516500748104604,0.0,443.3041284239562,441.2620618563948,442.72466938086933,443.5790785371776
2.880000000000002,-0.5957740729006612,-6.7331280062860674,17.51342604235221,5.716484314348834,0.10209048101752494,0.0,-1.008400057349382,-7.585127797868178,3.074568063031464,-0.2146110732092929,-0.002954177014217861,0.0,454.30450051895696,452.5791760885856,453.73311565835866,455.37147161014246
2.940000000000002,-0.6579224174592747,-7.197649009846331,17.693226654059412,5.7035237064722,0.10208290557960265,0.0,-1.0631468648906999,-7.899820851698387,2.9173863987922504,-0.21896056974524553,0.00500243216300876,0.0,430.1752929628811,430.8487109115988,432.158528377488,431.7440332534293
3.000000000000002,-0.7236944432741823,-7.683111574355119,17.866155702239016,5.690103373444682,0.10254347117809282,0.0,-1.12915810065217,-8.282984641535045,2.8447304326135643,-0.23529938461608568,0.012548972180018787,0.0,465.86731767471116,466.4570497170153,468.0709209112452,466.7500123248562
3.0600000000000023,-0.7931201151891751,-8.190126200128217,18.0319359386091,5.675566122485661,0.10420450030116868,0.0,-1.1850547337987485,-8.618397482219054,2.67954505081115,-0.2623026485754616,0.047670958452541004,0.0,435.9532607759461,438.8791448834793,438.82715304040346,436.5182852684259
3.1200000000000023,-0.8659560341624352,-8.717675174419087,18.187764939638907,5.659714145758279,0.10725998751818455,0.0,-1.2429455100634719,-8.967448704583408,2.512743472051755,-0.26828248663455684,0.056744226324016184,0.0,441.14973820224765,441.9001750483673,442.30254450857893,441.7387893571566
3.1800000000000024,-0.9422545667478575,-9.266118042821889,18.33286036749196,5.64422613863718,0.11164334506130569,0.0,-1.3005476175350026,-9.31484355862675,2.3217638615287357,-0.24314044679725458,0.09406150030480108,0.0,435.97147732470216,439.08313974717987,436.81605856880105,438.83935507494056
3.2400000000000024,-1.022066321940301,-9.83559743776384,18.466121976572797,5.6296171657603296,0.1172114088703129,0.0,-1.3601648700756557,-9.668600780983848,2.1182640991911574,-0.24417523696889698,0.09015493164032123,0.0,437.56054345619077,437.24251297134117,438.8595487112214,438.71348529157655
3.3000000000000025,-1.105581657273391,-10.426790953986108,18.58718490183411,5.615359666167517,0.12230384676172346,0.0,-1.4239604042054324,-10.038577036537728,1.9149560842815665,-0.22700471594710184,0.0713840207993233,0.0,445.3105744066304,443.77773704299335,442.439499447915,443.7945097799736
3.3600000000000025,-1.1932304957065527,-11.041612866499197,18.69722279796405,5.601919602446008,0.12630273102152412,0.0,-1.497835464177437,-10.455993621244069,1.7503017830906218,-0.21859394921355188,0.054923740337042365,0.0,464.93268547062075,463.64389115225146,465.8158737755657,466.42606988689795
